scenario,controller,seed,steps,state_observations,unsafe_state_observations,unsafe_state_fraction,unsafe_episode,unsafe_entry_count,first_unsafe_observation,joint_position_violation_max_rad,joint_velocity_violation_max_rad_s,normalized_violation_mean,normalized_violation_max,normalized_violation_integral,command_attempts,candidate_constraint_violation_steps,candidate_constraint_violation_fraction,candidate_constraint_margin_min,executed_constraint_margin_min,safety_enabled,safety_infeasible,safety_certified_steps,safety_intervention_steps,safety_intervention_fraction,safety_correction_mean,safety_correction_max,fault_seen,success
id_reference,C0_posthoc_hocbf_train_seed_22,620331,63,64,8,0.125,True,1,5,0.0,0.6517175874829784,0.00563045799875839,0.0931025124975684,0.00720698623841074,63,15,0.23809523809523808,-244.31124798378934,-1.4210854715202004e-14,True,False,63,15,0.23809523809523808,3.4527263578570078,20.377113488290014,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620332,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,35,0.14,-351.1289743702133,-2.1316282072803006e-14,True,False,250,35,0.14,2.184541795504785,24.58615332656593,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620333,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,239,0.956,-399.8802034021245,-5.684341886080802e-14,True,False,250,239,0.956,16.008994976637865,32.74893622342894,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620334,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,68,0.272,-196.01152978612467,-2.842170943040401e-14,True,False,250,68,0.272,2.5443485506025865,19.09277972537978,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620335,52,53,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,53,51,0.9622641509433962,-417.37158105939034,-2.1316282072803006e-14,True,True,52,50,0.9433962264150944,16.093006221114567,30.62052021580026,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620336,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,54,0.216,-344.0691847999231,-2.842170943040401e-14,True,False,250,54,0.216,4.0118203166453155,29.114417806471685,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620337,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,32,0.128,-231.62686656223192,-1.2434497875801753e-14,True,False,250,32,0.128,2.084393682706097,19.601497474458018,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620338,53,54,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,53,25,0.4716981132075472,-106.24869809489797,-2.1316282072803006e-14,True,False,53,25,0.4716981132075472,2.954731989378066,8.06749906997169,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620339,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,21,0.084,-51.46727033971581,-2.842170943040401e-14,True,False,250,21,0.084,0.30242697215179376,7.482254505157471,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620340,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,38,0.152,-106.34616617423073,-3.552713678800501e-14,True,False,250,38,0.152,0.6631475636154291,7.672796563009251,False,False
