arm,scenario,seed,origin,outcome,steps,final_distance,success,unsafe_episode,normalized_violation_max,safety_infeasible,safety_intervention_fraction,true_delay,selected_lag,converged_at_step,prediction_error_rms_joint1,prediction_error_rms_joint2
fixed_hocbf,id_reference,51276,official,success,66,0.048688022493308454,True,False,0.0,False,0.6060606060606061,1,,,,
adaptive_hocbf,id_reference,51276,official,success,71,0.048336550459964,True,False,0.0,False,0.6056338028169014,1,1,25,0.15074882459278074,0.0027414431888503183
fixed_hocbf,id_reference,51277,official,timeout,250,0.09371198500929022,False,False,0.0,False,0.084,1,,,,
adaptive_hocbf,id_reference,51277,official,success,59,0.046700951963997366,True,False,0.0,False,0.3050847457627119,1,1,5,0.09295388124973915,0.0018366264433306214
fixed_hocbf,id_reference,51278,official,timeout,250,0.2934308462958249,False,False,0.0,False,0.0,1,,,,
adaptive_hocbf,id_reference,51278,official,success,44,0.047725730200251504,True,False,0.0,False,0.22727272727272727,1,1,31,0.22043606406214847,0.03582571719279559
fixed_hocbf,id_reference,51279,official,timeout,250,0.1907722974954632,False,False,0.0,False,0.076,1,,,,
adaptive_hocbf,id_reference,51279,official,success,52,0.045446895320869575,True,False,0.0,False,0.2692307692307692,1,1,27,0.5185200190026455,0.05287264190677346
fixed_hocbf,id_reference,51280,official,timeout,250,0.4809568536304326,False,False,0.0,False,0.16,0,,,,
adaptive_hocbf,id_reference,51280,official,success,68,0.04652476011203108,True,False,0.0,False,0.3382352941176471,0,0,43,0.07267945383814645,0.11392401959886675
fixed_hocbf,id_reference,51281,official,timeout,250,0.06393627170244282,False,False,0.0,False,0.112,2,,,,
adaptive_hocbf,id_reference,51281,official,success,66,0.03975332976096069,True,False,0.0,False,0.3484848484848485,2,2,11,0.236717241426098,0.03804442179341939
fixed_hocbf,id_reference,51282,official,timeout,250,0.16500179060318157,False,False,0.0,False,0.0,1,,,,
adaptive_hocbf,id_reference,51282,official,success,39,0.043040954884961666,True,False,0.0,False,0.0,1,1,5,0.1564894974254513,0.05658240326158409
fixed_hocbf,id_reference,51283,official,timeout,250,0.3249231271143961,False,False,0.0,False,0.0,1,,,,
adaptive_hocbf,id_reference,51283,official,success,35,0.0315226462188514,True,False,0.0,False,0.0,1,1,5,0.6663778204322506,0.11664270642775755
fixed_hocbf,id_reference,51284,official,timeout,250,0.20369714903338815,False,False,0.0,False,0.996,0,,,,
adaptive_hocbf,id_reference,51284,official,timeout,250,0.06605991933196803,False,False,0.0,False,0.996,0,0,33,0.3702044303024016,0.10245094404684317
fixed_hocbf,id_reference,51285,official,timeout,250,0.4676460750781223,False,False,0.0,False,0.992,2,,,,
adaptive_hocbf,id_reference,51285,official,timeout,250,0.1201294410553007,False,True,5.2010941127715257e-08,False,0.988,2,2,37,0.12869058470977826,0.1182023315209413
fixed_hocbf,id_reference,51286,official,timeout,250,0.435017191223588,False,False,0.0,False,0.104,1,,,,
adaptive_hocbf,id_reference,51286,official,success,81,0.04644481534984661,True,False,0.0,False,0.24691358024691357,1,1,43,0.2738012262718534,0.010089509215126597
fixed_hocbf,id_reference,51287,official,timeout,250,0.17170343791670453,False,False,0.0,False,0.064,1,,,,
adaptive_hocbf,id_reference,51287,official,success,54,0.04834795198708318,True,False,0.0,False,0.3148148148148148,1,1,21,0.8027410887917733,0.004330139269888271
fixed_hocbf,id_reference,51288,official,timeout,250,0.8084126252853174,False,False,0.0,False,0.0,2,,,,
adaptive_hocbf,id_reference,51288,official,success,42,0.04915711087097572,True,False,0.0,False,0.16666666666666666,2,2,14,0.12390820519396126,0.04347342723554192
fixed_hocbf,id_reference,51289,official,timeout,250,0.35289698751407544,False,False,0.0,False,0.176,1,,,,
adaptive_hocbf,id_reference,51289,official,success,66,0.045553095871587485,True,False,0.0,False,0.4696969696969697,1,1,31,0.2278095617127836,0.008725617250640362
fixed_hocbf,id_reference,51290,official,timeout,250,0.48516463774156826,False,False,0.0,False,0.204,0,,,,
adaptive_hocbf,id_reference,51290,official,success,73,0.04669449248506072,True,False,0.0,False,0.3150684931506849,0,0,40,0.2663757372240585,0.061885239279187584
fixed_hocbf,id_reference,51291,official,success,47,0.01587990332547061,True,False,0.0,False,0.2553191489361702,2,,,,
adaptive_hocbf,id_reference,51291,official,success,50,0.046923254864909274,True,False,0.0,False,0.16,2,2,16,0.1628296781432166,0.05951775937514771
fixed_hocbf,id_reference,51292,official,success,47,0.04750530373002737,True,False,0.0,False,0.06382978723404255,0,,,,
adaptive_hocbf,id_reference,51292,official,success,47,0.0469517184852906,True,False,0.0,False,0.06382978723404255,0,0,5,0.3534505890917719,0.03101448776502413
fixed_hocbf,id_reference,51293,official,timeout,250,0.19919315537697183,False,False,0.0,False,0.056,0,,,,
adaptive_hocbf,id_reference,51293,official,success,53,0.04859489404132437,True,False,0.0,False,0.3584905660377358,0,0,40,2.0527151647492796,0.02389059942919103
fixed_hocbf,id_reference,51294,official,timeout,250,0.24457864314923153,False,False,0.0,False,0.128,0,,,,
adaptive_hocbf,id_reference,51294,official,success,68,0.04028195937274197,True,False,0.0,False,0.36764705882352944,0,0,44,0.1198545645383731,0.04823304271036892
fixed_hocbf,id_reference,51295,official,timeout,250,0.6183771229454083,False,False,0.0,False,0.008,0,,,,
adaptive_hocbf,id_reference,51295,official,success,36,0.04121890458445448,True,False,0.0,False,0.16666666666666666,0,0,19,0.21162432307968215,0.0809796740087128
fixed_hocbf,id_reference,51296,official,timeout,250,0.664870401212386,False,True,0.03716753328186984,False,0.1,2,,,,
adaptive_hocbf,id_reference,51296,official,success,51,0.045804972184916554,True,False,0.0,False,0.21568627450980393,2,2,19,0.401349386914331,0.09291135209097552
fixed_hocbf,id_reference,51297,official,timeout,250,0.1420088581790858,False,False,0.0,False,0.068,2,,,,
adaptive_hocbf,id_reference,51297,official,success,67,0.048103170921359045,True,False,0.0,False,0.208955223880597,2,2,20,0.33845695689902094,0.004033529689905816
fixed_hocbf,id_reference,51298,official,timeout,250,0.23366619669525254,False,False,0.0,False,0.124,1,,,,
adaptive_hocbf,id_reference,51298,official,abort,18,1.029866580350893,False,False,0.0,True,0.8421052631578947,1,1,,0.16878354904697396,0.02636641162954815
fixed_hocbf,id_reference,51299,official,timeout,250,0.14455216037848756,False,False,0.0,False,0.056,2,,,,
adaptive_hocbf,id_reference,51299,official,success,48,0.04638272678184101,True,False,0.0,False,0.20833333333333334,2,2,27,0.05051797175410543,0.034699420069984756
fixed_hocbf,id_reference,51300,official,success,48,0.04039823387655464,True,False,0.0,False,0.041666666666666664,1,,,,
adaptive_hocbf,id_reference,51300,official,success,47,0.038067038540011804,True,False,0.0,False,0.0425531914893617,1,1,8,0.1028000968382387,0.011726965922540137
fixed_hocbf,id_reference,51301,official,timeout,250,0.39359856181855674,False,False,0.0,False,0.112,2,,,,
adaptive_hocbf,id_reference,51301,official,success,70,0.04786330214781357,True,False,0.0,False,0.2857142857142857,2,2,35,0.5779754172875619,0.012376444203320196
fixed_hocbf,id_reference,51302,official,success,47,0.049571186135924844,True,False,0.0,False,0.0,1,,,,
adaptive_hocbf,id_reference,51302,official,success,42,0.042613865641940606,True,False,0.0,False,0.0,1,1,13,0.2605718126506766,0.1392005418907269
fixed_hocbf,id_reference,51303,official,timeout,250,0.1686943960170189,False,False,0.0,False,0.152,0,,,,
adaptive_hocbf,id_reference,51303,official,success,64,0.04527594997652153,True,False,0.0,False,0.375,0,0,35,0.1227335557279942,0.06720279531208526
fixed_hocbf,id_reference,51304,official,timeout,250,0.15811728136627684,False,False,0.0,False,0.06,1,,,,
adaptive_hocbf,id_reference,51304,official,success,50,0.049829900620066966,True,False,0.0,False,0.24,1,1,5,0.38834493582752266,0.024003050117909694
fixed_hocbf,id_reference,51305,official,timeout,250,0.37389480734046177,False,False,0.0,False,0.136,2,,,,
adaptive_hocbf,id_reference,51305,official,success,68,0.048834645508451756,True,False,0.0,False,0.3088235294117647,2,2,39,0.0814042004235993,0.017510115781584783
fixed_hocbf,id_reference,51306,official,timeout,250,0.26426355777660554,False,False,0.0,False,0.104,1,,,,
adaptive_hocbf,id_reference,51306,official,success,62,0.04772133107351878,True,False,0.0,False,0.43548387096774194,1,1,41,0.05868319465489435,0.024636446693913978
fixed_hocbf,id_reference,51307,official,timeout,250,0.16729333239303626,False,False,0.0,False,0.0,1,,,,
adaptive_hocbf,id_reference,51307,official,success,41,0.047131217046876554,True,False,0.0,False,0.0,1,1,5,0.3328607541444068,0.17994949486806452
fixed_hocbf,id_reference,51308,official,timeout,250,0.5647542990496393,False,False,0.0,False,0.092,1,,,,
adaptive_hocbf,id_reference,51308,official,success,47,0.04726218731540255,True,False,0.0,False,0.3829787234042553,1,1,36,0.07080909515164596,0.008088208143361813
fixed_hocbf,id_reference,51309,official,success,72,0.04865576235811858,True,False,0.0,False,0.375,1,,,,
adaptive_hocbf,id_reference,51309,official,success,66,0.04807388334826949,True,False,0.0,False,0.3787878787878788,1,1,19,0.20951054520401413,0.006964994738873875
fixed_hocbf,id_reference,51310,official,timeout,250,0.24672163509900594,False,False,0.0,False,0.18,0,,,,
adaptive_hocbf,id_reference,51310,official,abort,18,1.0870374057829475,False,False,0.0,True,0.8947368421052632,0,0,,0.13974542541027743,0.19371661570037282
fixed_hocbf,id_reference,51311,official,timeout,250,0.32374424259321016,False,False,0.0,False,0.104,1,,,,
adaptive_hocbf,id_reference,51311,official,success,55,0.04744950231486257,True,False,0.0,False,0.43636363636363634,1,1,42,0.33093521094601536,0.0016641783942853115
fixed_hocbf,id_reference,51312,official,timeout,250,0.27314627587822804,False,False,0.0,False,0.088,2,,,,
adaptive_hocbf,id_reference,51312,official,success,68,0.047524442815265196,True,False,0.0,False,0.23529411764705882,2,2,36,0.1799543369368428,0.022748027756669814
fixed_hocbf,id_reference,51313,official,timeout,250,0.33392528445333597,False,True,0.22664915127618768,False,0.86,0,,,,
adaptive_hocbf,id_reference,51313,official,timeout,250,0.26538324489668724,False,True,0.00754441133617112,False,0.412,0,0,44,0.12973822482983166,0.028620878853163306
fixed_hocbf,id_reference,51314,official,timeout,250,0.7332849036139476,False,False,0.0,False,0.0,1,,,,
adaptive_hocbf,id_reference,51314,official,success,36,0.048484184929738876,True,False,0.0,False,0.0,1,1,17,0.357657266284093,0.05128818574173541
fixed_hocbf,id_reference,51315,official,timeout,250,0.20237449882061087,False,True,0.0839831409393871,False,0.256,1,,,,
adaptive_hocbf,id_reference,51315,official,timeout,250,0.7243409442533173,False,True,0.014387106799314209,False,0.948,1,1,42,0.05400619178155149,0.03474215962571568
fixed_hocbf,id_reference,51316,official,timeout,250,0.19823379468043045,False,True,0.0027426688879021383,False,0.992,1,,,,
adaptive_hocbf,id_reference,51316,official,timeout,250,0.05433517814784252,False,False,0.0,False,0.992,1,1,34,0.06321690308716382,0.024492261674203885
fixed_hocbf,id_reference,51317,official,timeout,250,0.441739529818947,False,True,0.046502674641430694,False,0.128,2,,,,
adaptive_hocbf,id_reference,51317,official,success,65,0.03589213751618713,True,False,0.0,False,0.35384615384615387,2,2,44,0.246114646886016,0.055015178762833475
fixed_hocbf,id_reference,51318,official,timeout,250,0.5424720923470312,False,False,0.0,False,0.096,1,,,,
adaptive_hocbf,id_reference,51318,official,success,54,0.04577506376107192,True,False,0.0,False,0.3333333333333333,1,1,42,1.5288606061632035,0.08697098493158274
fixed_hocbf,id_reference,51319,official,timeout,250,0.6168347364800102,False,False,0.0,False,0.196,0,,,,
adaptive_hocbf,id_reference,51319,official,success,69,0.04902352521481323,True,False,0.0,False,0.3333333333333333,0,0,41,0.6141909396833993,0.026227029690562655
fixed_hocbf,id_reference,51320,official,timeout,250,0.6729225020113403,False,False,0.0,False,0.992,0,,,,
adaptive_hocbf,id_reference,51320,official,timeout,250,0.09901298513653327,False,True,9.997281575985866e-07,False,0.984,0,0,40,0.07511039312266808,0.04754246104701073
fixed_hocbf,id_reference,51321,official,timeout,250,0.4952504204094991,False,False,0.0,False,0.008,0,,,,
adaptive_hocbf,id_reference,51321,official,success,45,0.04969319795911022,True,False,0.0,False,0.26666666666666666,0,0,30,0.16370417490229947,0.009103576047237164
fixed_hocbf,id_reference,51322,official,success,43,0.04785077897438556,True,False,0.0,False,0.06976744186046512,2,,,,
adaptive_hocbf,id_reference,51322,official,success,45,0.04526463151814807,True,False,0.0,False,0.06666666666666667,2,2,5,0.148712877285118,0.035709208839112834
fixed_hocbf,id_reference,51323,official,timeout,250,0.22115843663067875,False,False,0.0,False,0.132,1,,,,
adaptive_hocbf,id_reference,51323,official,success,71,0.0462468583075863,True,False,0.0,False,0.4507042253521127,1,1,38,0.20019794206010705,0.032548486465023056
fixed_hocbf,id_reference,51324,official,timeout,250,0.40769603480476296,False,False,0.0,False,0.048,0,,,,
adaptive_hocbf,id_reference,51324,official,success,47,0.04525048566556962,True,False,0.0,False,0.2127659574468085,0,0,33,0.43395309023469236,0.0403125221635016
fixed_hocbf,id_reference,51325,official,timeout,250,0.6759706932088481,False,False,0.0,False,0.12,1,,,,
adaptive_hocbf,id_reference,51325,official,success,62,0.04891529285707287,True,False,0.0,False,0.3709677419354839,1,1,42,0.21493665874893728,0.04030350061631456
fixed_hocbf,id_reference,51326,official,timeout,250,0.5117811516606137,False,False,0.0,False,0.14,1,,,,
adaptive_hocbf,id_reference,51326,official,success,64,0.04938036715095106,True,False,0.0,False,0.46875,1,1,45,0.284882649771831,0.008666267288419497
fixed_hocbf,id_reference,51327,official,timeout,250,0.19462547713139342,False,False,0.0,False,0.132,1,,,,
adaptive_hocbf,id_reference,51327,official,success,65,0.043559893057284214,True,False,0.0,False,0.49230769230769234,1,1,38,0.04986213958809442,0.1355669638951549
fixed_hocbf,id_reference,51328,official,timeout,250,0.6699556520225589,False,True,0.0012332767400751652,False,0.056,0,,,,
adaptive_hocbf,id_reference,51328,official,success,46,0.04665513220983333,True,False,0.0,False,0.34782608695652173,0,0,43,1.2619660494637885,0.05759060424487634
fixed_hocbf,id_reference,51329,official,timeout,250,0.7702350189585715,False,False,0.0,False,0.044,0,,,,
adaptive_hocbf,id_reference,51329,official,success,40,0.04850537381357483,True,False,0.0,False,0.3,0,0,32,0.3242075992435665,0.010215087847253146
fixed_hocbf,id_reference,51330,official,timeout,250,0.6003763686035202,False,False,0.0,False,0.148,0,,,,
adaptive_hocbf,id_reference,51330,official,success,85,0.04717874252208862,True,False,0.0,False,0.27058823529411763,0,0,44,0.22654867015717856,0.054787346320115296
fixed_hocbf,id_reference,51331,official,timeout,250,0.39146567468902577,False,False,0.0,False,0.12,1,,,,
adaptive_hocbf,id_reference,51331,official,success,74,0.047592668830372734,True,False,0.0,False,0.25675675675675674,1,1,32,0.14264234750651594,0.10142613583126882
fixed_hocbf,id_reference,51332,official,timeout,250,0.16132226546981707,False,False,0.0,False,0.068,0,,,,
adaptive_hocbf,id_reference,51332,official,success,57,0.04608154467468911,True,False,0.0,False,0.3157894736842105,0,0,40,0.06475279989772285,0.005461261077608357
fixed_hocbf,id_reference,51333,official,timeout,250,0.43736502255590237,False,False,0.0,False,0.004,1,,,,
adaptive_hocbf,id_reference,51333,official,success,53,0.048367047492536605,True,False,0.0,False,0.18867924528301888,1,1,42,0.5884379187557448,0.03997583145661457
fixed_hocbf,id_reference,51334,official,timeout,250,0.24993452721780776,False,False,0.0,False,0.108,0,,,,
adaptive_hocbf,id_reference,51334,official,success,57,0.04875490629142358,True,False,0.0,False,0.2982456140350877,0,0,42,0.48601552939304077,0.05449853287012971
fixed_hocbf,id_reference,51335,official,timeout,250,0.48360079175457604,False,True,0.12492077697281934,False,1.0,1,,,,
adaptive_hocbf,id_reference,51335,official,timeout,250,0.48603046107605224,False,False,0.0,False,0.988,1,1,42,0.10261312029915058,0.018526838235613602
fixed_hocbf,id_reference,51336,official,timeout,250,0.08246557083284618,False,False,0.0,False,0.012,0,,,,
adaptive_hocbf,id_reference,51336,official,success,44,0.0493326208910445,True,False,0.0,False,0.11363636363636363,0,0,30,0.36006311713405337,0.010189863304957716
fixed_hocbf,id_reference,51337,official,timeout,250,0.4940714081856823,False,False,0.0,False,0.188,1,,,,
adaptive_hocbf,id_reference,51337,official,success,74,0.045589632359865476,True,False,0.0,False,0.25675675675675674,1,1,31,0.11973608198676479,0.024628948114266937
fixed_hocbf,id_reference,51338,official,timeout,250,0.5921591052112483,False,False,0.0,False,0.996,1,,,,
