scenario,controller,seed,steps,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean
id_reference,A4_train_seed_0,50073,250,0.1,0.1,4.099623664297552,8.18989019552042,8.07158896375587,0.807158896375587
id_reference,A4_train_seed_0,50074,250,0.1,0.1,4.592764435199304,5.652118147982304,8.002324326194124,0.8002324326194125
id_reference,A4_train_seed_0,50075,250,0.10011064881143537,0.1,5.469933806824391,8.766555815075915,9.163675426236411,0.9171817163486562
id_reference,A4_train_seed_0,50076,250,0.11782925614330218,0.1,2.5593239665605294,8.365106813895569,9.71637392224469,1.156159681479683
id_reference,A4_train_seed_0,50077,53,0.10235001166275964,0.1,3.3550997392551642,8.746680006584297,6.391611230867593,0.6530162332980753
id_reference,A4_train_seed_0,50078,250,0.10004972901164812,0.1,5.4792683211839845,6.400803815427014,7.071148650560269,0.7076729483506451
id_reference,A4_train_seed_0,50079,250,0.10156423624146754,0.1,3.5057180921011315,11.43438535484262,7.903251940335007,0.8031803986675327
id_reference,A4_train_seed_0,50080,250,0.1,0.1,3.8735038621402613,14.022301332820803,7.8651014104619,0.7865101410461899
id_reference,A4_train_seed_0,50081,69,0.10385230749777143,0.1,3.57012630825834,11.303517198574655,6.176672180230452,0.6370197304247703
id_reference,A4_train_seed_0,50082,38,0.10046180330908981,0.1,4.878061204735046,7.02451032005839,4.758474281315282,0.4784221177430921
id_reference,A4_train_seed_0,50083,73,0.10819865315071844,0.1,3.3820354466566878,8.263212649560085,5.2550762214619375,0.5667779793921861
id_reference,A4_train_seed_0,50084,41,0.10042382879470389,0.1,3.807479501285331,6.697797694373382,8.336456249326693,0.8372017204511137
id_reference,A4_train_seed_0,50085,250,0.10735434590454185,0.1,2.8860306391381236,9.467458237463902,8.170859969668124,0.877837384321744
id_reference,A4_train_seed_0,50086,55,0.09999999999999995,0.1,9.121827929195147,18.658261367144473,7.321393119172767,0.7321393119172767
id_reference,A4_train_seed_0,50087,250,0.1,0.1,4.748597967567437,6.105352177445436,9.519614821820513,0.9519614821820513
id_reference,A4_train_seed_0,50088,60,0.10001647408265346,0.1,5.771979301155833,10.537389378956632,7.578120667253988,0.7579279660035874
id_reference,A4_train_seed_0,50089,250,0.10020720060745117,0.1,4.154908858537019,8.573125832434968,8.485801273376333,0.8494292791753655
id_reference,A4_train_seed_0,50090,250,0.1,0.1,6.978358474630259,19.333251935083535,6.1551235423478925,0.6155123542347894
id_reference,A4_train_seed_0,50091,250,0.12693451927335,0.1,2.7532954132127667,9.687327920167183,7.7050947037327475,0.9966182570877388
id_reference,A4_train_seed_0,50092,250,0.10121307323661757,0.1,4.728906935663332,7.767460891382296,10.249491247043304,1.0303664927900102
id_reference,A4_train_seed_0,50093,250,0.11596010426644093,0.1,2.774740560739477,8.446333630692601,9.398891863986394,1.091330517691453
id_reference,A4_train_seed_0,50094,250,0.1,0.1,4.7181936627105046,6.227084996197806,8.804299806969809,0.8804299806969808
id_reference,A4_train_seed_0,50095,250,0.10033479485894742,0.1,3.872430699014891,5.744350721331609,7.357389358578848,0.7374367482847461
id_reference,A4_train_seed_0,50096,250,0.1000465613731225,0.1,3.2387764182250294,10.402307083564917,8.407503446138165,0.8411379340317587
id_reference,A4_train_seed_0,50097,250,0.10019234742002743,0.1,5.11430220870391,6.7957447905895085,9.77611757188713,0.9790966609566247
id_reference,A4_train_seed_0,50098,61,0.09999999999999996,0.1,8.697281716885351,19.136830684762565,8.128987075574669,0.812898707557467
id_reference,A4_train_seed_0,50099,250,0.1,0.1,6.367666710117563,9.376441276337198,8.775298329083657,0.8775298329083657
ood_compound,A4_train_seed_0,50000,250,0.10076939875343136,0.1,6.204440382507091,8.099790911549526,7.245545773641909,0.7295450758136278
ood_compound,A4_train_seed_0,50001,250,0.10052819762126566,0.1,4.970456103697619,10.710053036790654,9.308892088047156,0.9355271216483861
ood_compound,A4_train_seed_0,50002,250,0.1,0.1,5.490112837771538,8.191263660244982,8.723365819612907,0.8723365819612908
ood_compound,A4_train_seed_0,50003,250,0.1,0.1,10.6438461939626,24.04676250697843,9.651441830751047,0.9651441830751049
ood_compound,A4_train_seed_0,50004,250,0.10009697583022634,0.1,5.043187182425853,8.865849103222143,7.8729989170196575,0.7873916277648104
ood_compound,A4_train_seed_0,50005,250,0.10001513426327856,0.1,5.493302408438679,11.289215478635388,8.077457521725083,0.8078208132468697
ood_compound,A4_train_seed_0,50006,250,0.1,0.1,5.513425462266751,7.850093998932034,6.594664306985205,0.6594664306985205
ood_compound,A4_train_seed_0,50007,250,0.1,0.1,5.82922210496938,11.881786228524053,9.5967334311788,0.95967334311788
ood_compound,A4_train_seed_0,50008,250,0.10029024361807042,0.1,5.625096043201745,7.258817898920486,8.483779008916317,0.851271689733251
ood_compound,A4_train_seed_0,50009,250,0.1,0.1,6.5449427935048785,9.977164336057005,6.151280838934873,0.6151280838934875
ood_compound,A4_train_seed_0,50010,250,0.1,0.1,5.4276197260239245,10.159377842417282,9.816216012570006,0.9816216012570007
ood_compound,A4_train_seed_0,50011,250,0.10098402889568313,0.1,4.437375680791985,8.817490161778826,8.431652536665647,0.8494795688268415
ood_compound,A4_train_seed_0,50012,250,0.1,0.1,3.216976579712501,10.856618553539658,8.339735961982482,0.8339735961982483
