scenario,controller,seed,reward,steps,success,final_distance,max_speed,max_command_torque,fault_seen
heldout,sac_train_seed_1,40011,-23.42328266915377,36,True,0.049566275670053735,9.710792980731718,40.0,False
heldout,sac_train_seed_1,40012,-97.79090687383993,250,False,0.08112443583448584,10.003601616407483,40.0,False
heldout,sac_train_seed_1,40013,-115.14574609671,74,True,0.03492228874920222,14.387285502930675,40.0,False
heldout,sac_train_seed_1,40014,-35.5678685628889,49,True,0.029962562806082303,7.235326916146885,40.0,False
heldout,sac_train_seed_1,40015,-113.64457864143283,250,False,0.21957297421326855,8.505908772389297,40.0,False
heldout,sac_train_seed_1,40016,-59.41964445207541,65,True,0.019658700048177824,3.096699653924936,28.313840866088867,False
heldout,sac_train_seed_1,40017,-96.25312287360869,250,False,0.11577601809291098,18.049472606179478,40.0,False
heldout,sac_train_seed_1,40018,-70.01172939591245,109,True,0.049942850969184056,10.002414463237022,40.0,False
heldout,sac_train_seed_1,40019,-20.59236338767989,39,True,0.0279700324209928,9.478600832995195,40.0,False
heldout,sac_train_seed_1,40020,-49.17202468559316,56,True,0.017412290019061458,8.00522052032521,40.0,False
heldout,sac_train_seed_1,40021,-109.1711227587371,250,False,0.28937383241676917,5.642311305495581,40.0,False
heldout,sac_train_seed_1,40022,-115.43872560993509,250,False,0.17513661134692288,10.299049805382499,40.0,False
heldout,sac_train_seed_1,40023,-122.47753370446019,250,False,0.0587676669906172,9.780498779045143,40.0,False
heldout,sac_train_seed_1,40024,-10.963213397771465,35,True,0.047000833459362824,7.1943620396946155,35.93557357788086,False
heldout,sac_train_seed_1,40025,-91.80832607938328,74,True,0.04997547661435157,10.68569996450631,40.0,False
heldout,sac_train_seed_1,40026,-31.692880896527665,49,True,0.046084884714469226,6.666606672362899,40.0,False
