scenario,controller,seed,steps,command_attempts,safety_infeasible,safety_certified_steps,safety_intervention_steps,unsafe_state_steps,safety_correction_mean,safety_correction_max,safety_correction_sum,safety_constraint_margin_min,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean,context_latent_norm_mean,context_latent_norm_max
id_randomized_heldout,A6_train_seed_0,40072,250,250,False,250,4,0,0.005034373722914903,0.46136275426336687,1.2585934307287259,-1.4210854715202004e-14,0.1,0.1,5.161364020872427,5.952161692997152,10.164778471121856,1.0164778471121856,3.9747828645706176,3.992147207260132
id_randomized_heldout,A6_train_seed_0,40073,250,250,False,250,40,0,1.8982390055831944,21.111020211084995,474.55975139579857,-2.1316282072803006e-14,0.1,0.1,3.963369889870095,8.022573965889457,8.896156652556847,0.8896156652556846,3.975441053390503,3.99226450920105
id_randomized_heldout,A6_train_seed_0,40074,250,250,False,250,26,26,0.6512987040442507,14.247984144157027,162.82467601106268,-1.4210854715202004e-14,0.10001196870729251,0.1,4.149054121874029,7.7118898723449405,10.0580393634456,1.0058708689058298,3.975521258354187,3.991999387741089
id_randomized_heldout,A6_train_seed_0,40075,250,250,False,250,66,0,3.4910629771566426,24.120900504885253,872.7657442891607,-2.1316282072803006e-14,0.1007055262379873,0.1,4.920082698871291,9.143407721211771,8.596617789756525,0.8655165890102774,3.975055149078369,3.9923527240753174
id_randomized_heldout,A6_train_seed_0,40076,250,250,False,250,14,0,0.5533668157273555,13.699806286566968,138.34170393183888,-2.1316282072803006e-14,0.10172394958743368,0.1,3.146657591578408,7.38483794374133,8.614294215175448,0.8779653036353092,3.9750419340133667,3.9923722743988037
id_randomized_heldout,A6_train_seed_0,40077,250,250,False,250,16,0,0.022721638741636865,0.8759350257674718,5.6804096854092165,-1.4210854715202004e-14,0.10001874615303706,0.1,4.9209450210765935,6.420545940507769,7.31666170582991,0.7318738035832472,3.9755636806488037,3.992147922515869
id_randomized_heldout,A6_train_seed_0,40078,68,68,False,68,44,0,3.3611966836697467,21.05767928367015,228.56137448954277,-1.4210854715202004e-14,0.10092010098391332,0.1,3.812675505450459,8.574616294367887,8.056499935584371,0.8114234708816905,3.932709641316358,3.99257755279541
id_randomized_heldout,A6_train_seed_0,40079,250,250,False,250,30,25,1.6114023028704183,20.351638229341354,402.85057571760456,-2.1316282072803006e-14,0.1,0.1,4.012892306386063,8.189002630032844,9.331976287956815,0.9331976287956816,3.975467861175537,3.9921858310699463
id_randomized_heldout,A6_train_seed_0,40080,46,46,False,46,12,0,4.121810264942376,23.958330132222144,189.60327218734926,-1.4210854715202004e-14,0.09999999999999995,0.1,4.825361871871974,8.251600414860667,6.294393650755246,0.6294393650755244,3.904736259709234,3.9926540851593018
id_randomized_heldout,A6_train_seed_0,40081,250,250,False,250,81,0,4.052188884206331,22.978237615350377,1013.0472210515829,-2.842170943040401e-14,0.1,0.1,6.076157882243215,11.512252920046032,8.69659290135017,0.8696592901350171,3.975241368293762,3.991764545440674
id_randomized_heldout,A6_train_seed_0,40082,78,79,True,78,65,0,14.570345531469506,24.786793356916974,1151.057296986091,-17.069581932605892,0.09999999999999996,0.1,8.602439925376908,13.1075051432164,9.321063913015173,0.9321063913015173,3.7116177248049387,3.992504596710205
id_randomized_heldout,A6_train_seed_0,40083,250,250,False,250,44,12,3.0129692481529617,28.086112855008157,753.2423120382405,-2.1316282072803006e-14,0.1,0.1,5.924340820086598,9.122748949915675,9.75846714331434,0.9758467143314341,3.975543055534363,3.9925858974456787
id_randomized_heldout,A6_train_seed_0,40084,250,250,False,250,39,0,3.0646692950730867,22.8990233015868,766.1673237682717,-2.842170943040401e-14,0.1,0.1,4.826374282205168,8.609127147786714,8.953636262369525,0.8953636262369526,3.9750288009643553,3.9917759895324707
id_randomized_heldout,A6_train_seed_0,40085,250,250,False,250,59,0,0.4866400698193207,11.56609060841169,121.66001745483017,-4.263256414560601e-14,0.10038692793994185,0.1,4.7268033182576925,6.969646191271232,10.312329871480149,1.0329200367239484,3.9748380584716796,3.992619276046753
id_randomized_heldout,A6_train_seed_0,40086,250,250,False,250,5,0,0.0008362082130597492,0.0893003647144202,0.20905205326493728,-1.4210854715202004e-14,0.1,0.1,4.872782990087641,5.165402383240054,9.77691103561099,0.977691103561099,3.974785583496094,3.9917821884155273
id_randomized_heldout,A6_train_seed_0,40087,250,250,False,250,36,0,2.1595913376606877,26.299447741979858,539.8978344151719,-1.0658141036401503e-14,0.1,0.1,3.8493960893221963,9.383895612083437,10.038374801974383,1.0038374801974383,3.9751330432891847,3.9925949573516846
id_randomized_heldout,A6_train_seed_0,40088,45,45,False,45,10,0,0.1125743805526662,1.0735228822308773,5.065847124869979,-1.4210854715202004e-14,0.09999999999999996,0.1,3.82149612605199,5.644110868943905,8.129305701472893,0.8129305701472892,3.9029098563724096,3.99208664894104
id_randomized_heldout,A6_train_seed_0,40089,250,250,False,250,24,0,0.9508144030672239,14.18951230890171,237.70360076680598,-1.4210854715202004e-14,0.10000917401736964,0.1,3.8635705251886674,7.421564412389614,8.877255727479637,0.8878031248276604,3.9753894119262694,3.9922678470611572
id_randomized_heldout,A6_train_seed_0,40090,67,67,False,67,34,0,2.8467464189242424,22.010291347499628,190.73201006792425,-2.842170943040401e-14,0.10473931853108247,0.1,3.499646979506787,8.832718578756383,6.680908984737606,0.7038338186057735,3.932055686836812,3.992851734161377
id_randomized_heldout,A6_train_seed_0,40091,250,250,False,250,29,0,0.8109076156918641,21.493331896104166,202.72690392296602,-2.842170943040401e-14,0.1002569554608863,0.1,3.65066689741211,9.790900522942916,9.157799898061505,0.9178449288281603,3.9749948139190674,3.9926085472106934
id_randomized_heldout,A6_train_seed_0,40092,250,250,False,250,0,0,0.0,0.0,0.0,8.476639530776506,0.10047821731743747,0.1,4.2383871401978785,6.075749430031662,7.594861252849787,0.7631220649642118,3.9748294763565064,3.9911069869995117
id_randomized_heldout,A6_train_seed_0,40093,250,250,False,250,29,0,0.4995386728706616,17.841337948914415,124.8846682176654,-4.263256414560601e-14,0.1,0.1,3.7884957132075208,8.304955693224034,9.905454935531525,0.9905454935531525,3.974780542373657,3.9919419288635254
id_randomized_heldout,A6_train_seed_0,40094,250,250,False,250,65,0,0.3533591940928318,3.712215343324091,88.33979852320795,-2.842170943040401e-14,0.1,0.1,3.856205503094653,6.14874065189999,10.058776730831498,1.0058776730831498,3.9751758060455322,3.9920356273651123
id_randomized_heldout,A6_train_seed_0,40095,250,250,False,250,29,0,0.4251525367496421,9.934603884378653,106.28813418741052,-1.4210854715202004e-14,0.10041490830812756,0.1,4.929659428262104,6.860060946911851,10.459262333736111,1.0495006545933998,3.9745837116241454,3.991602897644043
